# mesh name: pdd1D
# primitive scorer name: pddDose
# iX, iY, iZ, total(value) [Gy], total(val^2), entry
0,0,0,0.0005065293928327687,4.742751138520024e-12,72530
0,0,1,0.0005155774254963801,5.092958709746546e-12,72352
0,0,2,0.0005215293085968342,5.230591722819243e-12,72655
0,0,3,0.0005283127041000149,5.39453024109679e-12,73133
0,0,4,0.0005345188765784144,5.51417927464662e-12,73751
0,0,5,0.0005403880129715337,5.711577393236904e-12,73778
0,0,6,0.0005421021182557671,5.743072341938715e-12,74169
0,0,7,0.000547204449289366,5.832660543946258e-12,74433
0,0,8,0.0005503939749608549,5.884802663244066e-12,74764
0,0,9,0.0005533721266617287,6.017107531594997e-12,74822
0,0,10,0.0005540405697479754,6.008168520437462e-12,74909
0,0,11,0.0005588630359547006,6.156205648866436e-12,75159
0,0,12,0.0005642773026047627,6.257872546277162e-12,75493
0,0,13,0.0005661900115148031,6.355020887826133e-12,75266
0,0,14,0.0005702027787509496,6.52511342695249e-12,75211
0,0,15,0.0005733152199578389,6.632979182746249e-12,75365
0,0,16,0.0005753946916536625,6.729681995188989e-12,74929
0,0,17,0.0005743930454238762,6.669812042906282e-12,74805
0,0,18,0.0005764194921838241,6.848144984245334e-12,74469
0,0,19,0.000578118794330081,6.921570723688582e-12,74168
0,0,20,0.0005812047246247347,7.093958636929196e-12,73746
0,0,21,0.0005763853695791978,6.96663462912574e-12,73434
0,0,22,0.0005803599758158069,7.123185525002978e-12,73189
0,0,23,0.0005802237081768199,7.202231494300775e-12,72712
0,0,24,0.0005789160216246028,7.234207999034248e-12,72080
0,0,25,0.0005731695307521573,7.202242300573728e-12,71255
0,0,26,0.000570002548489533,7.215031013174153e-12,70450
0,0,27,0.0005675002026339861,7.309619421266899e-12,69581
0,0,28,0.0005602551900590329,7.249181931049713e-12,68305
0,0,29,0.0005563338314881035,7.264573961121026e-12,67368
0,0,30,0.0005512499618721603,7.278521043904628e-12,66164
0,0,31,0.0005464046945009744,7.289866669724655e-12,65110
0,0,32,0.000540753134578288,7.301870228318584e-12,64086
0,0,33,0.0005300006999409416,7.122838953088397e-12,62697
0,0,34,0.0005210297892867853,7.061265405737082e-12,61386
0,0,35,0.0005082117626478001,6.909063768965107e-12,59646
0,0,36,0.0004973902943097097,6.875361324583568e-12,57923
0,0,37,0.0004859254243759126,6.76898949480855e-12,56033
0,0,38,0.0004711202143408686,6.5682930104698e-12,54199
0,0,39,0.0004572758577477633,6.448927525026531e-12,52234
0,0,40,0.0004405283320846678,6.180202194040708e-12,50499
0,0,41,0.000429236550359148,6.159166473579073e-12,48437
0,0,42,0.0004133788556063198,5.931875303216933e-12,46571
0,0,43,0.0003985752408117721,5.725734944093267e-12,44743
0,0,44,0.0003832600843961269,5.589327896497817e-12,42788
0,0,45,0.0003687328625359732,5.370650836445819e-12,40837
0,0,46,0.0003510100310188821,5.138183999450874e-12,38787
0,0,47,0.0003284151778216695,4.79259112310512e-12,36436
0,0,48,0.0003124034822944166,4.62806069286368e-12,34328
0,0,49,0.0002979054131936689,4.442216598439193e-12,32347
0,0,50,0.0002787087918083672,4.167749710221074e-12,30365
0,0,51,0.0002598722614740978,3.892788840406252e-12,28133
0,0,52,0.000242603877992557,3.61395495240009e-12,26221
0,0,53,0.0002274925242823275,3.453528546368995e-12,24364
0,0,54,0.0002089683978913549,3.190860773697573e-12,22275
0,0,55,0.0001941442301965154,3.016704594252225e-12,20419
0,0,56,0.0001760544727176816,2.734042525287221e-12,18594
0,0,57,0.0001610478702081931,2.516689989514572e-12,17038
0,0,58,0.00014760176563893,2.32017187848538e-12,15425
0,0,59,0.0001337354316905748,2.085596066617537e-12,13984
0,0,60,0.0001222580334527977,1.935574550835228e-12,12704
0,0,61,0.00011009191938654,1.744897935044472e-12,11403
0,0,62,9.77924520420032e-05,1.546298896621359e-12,10107
0,0,63,8.69276698860782e-05,1.387414367197903e-12,8982
0,0,64,7.72718371789936e-05,1.260851212716222e-12,7982
0,0,65,6.791645154466122e-05,1.080866326524327e-12,7044
0,0,66,6.046482748372557e-05,9.596720656512094e-13,6274
0,0,67,5.333807035699518e-05,8.587472946261298e-13,5538
0,0,68,4.543644208058391e-05,7.235747233108083e-13,4743
0,0,69,4.021332043743967e-05,6.513300851538601e-13,4152
0,0,70,3.479569676683614e-05,5.73795842414891e-13,3600
0,0,71,3.026603193641147e-05,4.984976795029373e-13,3204
0,0,72,2.542885123142352e-05,3.890821222025676e-13,2773
0,0,73,2.184168352258749e-05,3.497808585525645e-13,2338
0,0,74,1.848561217865759e-05,2.880682699239466e-13,2050
0,0,75,1.554683595770952e-05,2.55026690365841e-13,1737
0,0,76,1.376845368740824e-05,2.354535280211582e-13,1502
0,0,77,1.106304989253717e-05,1.763051014307376e-13,1321
0,0,78,1.006314454466684e-05,1.642358984536308e-13,1167
0,0,79,8.523888664995696e-06,1.372341251692865e-13,1024
0,0,80,7.283358384128197e-06,1.146645270768446e-13,935
0,0,81,6.072398495576884e-06,8.788166883048377e-14,816
0,0,82,5.536888067559883e-06,8.327795523424406e-14,722
0,0,83,4.67188412464015e-06,6.876490079745913e-14,655
0,0,84,4.214850768949483e-06,6.9198983837504e-14,567
0,0,85,3.520665434417607e-06,5.401756824468228e-14,522
0,0,86,3.196685270791961e-06,5.003778573324901e-14,471
0,0,87,2.709154775183252e-06,4.111584994522124e-14,438
0,0,88,2.333986185259138e-06,3.814435958218965e-14,404
0,0,89,2.078278578494599e-06,2.947116914810177e-14,359
0,0,90,1.781713861696934e-06,2.297070027777486e-14,359
0,0,91,1.625449067086601e-06,2.113226416122362e-14,297
0,0,92,1.46832241012889e-06,1.761940637167429e-14,316
0,0,93,1.447059187412517e-06,1.652724996599803e-14,317
0,0,94,1.80622446028104e-06,3.200409964836896e-14,321
0,0,95,1.427325457178541e-06,1.942056582577699e-14,279
0,0,96,1.380689698235294e-06,1.926337669111951e-14,326
0,0,97,1.448799935744044e-06,2.217336819843022e-14,277
0,0,98,1.052096087923144e-06,9.328859073363252e-15,271
0,0,99,1.243172556901774e-06,1.664267750435752e-14,260
0,0,100,1.334406984223369e-06,1.814237034505195e-14,272
0,0,101,9.882798084022362e-07,1.149901411658552e-14,269
0,0,102,1.007106314706244e-06,1.303162482691984e-14,271
0,0,103,1.038382563780309e-06,1.103268966893672e-14,256
0,0,104,1.066861395528443e-06,1.290557870655595e-14,255
0,0,105,1.03723907743555e-06,1.029526135127222e-14,261
0,0,106,1.231158110522156e-06,1.577013952746376e-14,272
0,0,107,1.140827442448121e-06,1.428918931070566e-14,241
0,0,108,1.01236138247113e-06,1.072713049230114e-14,260
0,0,109,1.220776284712466e-06,1.584064174025698e-14,239
0,0,110,1.104330042614573e-06,1.640225544909401e-14,228
0,0,111,1.063516959318335e-06,1.279940815687891e-14,228
0,0,112,1.105570082658348e-06,1.359740707450372e-14,247
0,0,113,1.008743203948582e-06,1.103469068089291e-14,232
0,0,114,1.003562697596277e-06,1.041348175124194e-14,240
0,0,115,1.326879050146049e-06,1.888348390072863e-14,257
0,0,116,1.307598531929072e-06,1.727593160391608e-14,267
0,0,117,1.092755542418547e-06,1.132924848924459e-14,259
0,0,118,1.089976309090571e-06,1.257171031381988e-14,240
0,0,119,1.252155102294104e-06,1.709360208500493e-14,245
0,0,120,1.160606464604165e-06,1.748137299983088e-14,239
0,0,121,9.663473445046296e-07,1.043083789561671e-14,228
0,0,122,1.099358814521236e-06,1.426200892669875e-14,214
0,0,123,9.520398569457809e-07,1.189514567678899e-14,190
0,0,124,1.037676329502037e-06,1.352567768479611e-14,221
0,0,125,1.063466007637546e-06,1.491673972086323e-14,206
0,0,126,8.907195061500996e-07,9.422896614416029e-15,198
0,0,127,8.667797772314696e-07,1.064236380868142e-14,187
0,0,128,7.853147927879325e-07,1.031936636580883e-14,175
0,0,129,9.633679552530971e-07,1.149878335283174e-14,206
0,0,130,9.024060656149302e-07,1.275415995126622e-14,189
0,0,131,1.050411559848411e-06,1.614804202214004e-14,206
0,0,132,1.049444564382565e-06,1.374480903315657e-14,207
0,0,133,1.03534228158542e-06,1.295710402512427e-14,199
0,0,134,9.758215310773289e-07,1.092370039876666e-14,221
0,0,135,1.004684591709272e-06,1.254322947280015e-14,177
0,0,136,1.064129050975732e-06,1.449484621350473e-14,203
0,0,137,8.986316029458107e-07,1.078261238157185e-14,196
0,0,138,7.627073819136111e-07,1.080512790091156e-14,159
0,0,139,8.691955434780049e-07,1.223231670400041e-14,183
0,0,140,8.569287023121604e-07,1.098980229334859e-14,171
0,0,141,8.449101128661864e-07,9.477970657128812e-15,167
0,0,142,7.524751532094453e-07,8.308179722387484e-15,172
0,0,143,8.974871020124825e-07,1.280692714350754e-14,180
