# mesh name: pdd1D
# primitive scorer name: pddDose
# iX, iY, iZ, total(value) [Gy], total(val^2), entry
0,0,0,0.001321861180376344,1.486919730940164e-11,190730
0,0,1,0.001344658317807162,1.270783443388118e-11,190722
0,0,2,0.001361441127100379,1.320642965508924e-11,191458
0,0,3,0.001374580923794604,1.353556892770088e-11,192396
0,0,4,0.001380710296495065,1.364413503000187e-11,193036
0,0,5,0.001392972488591201,1.396269322872322e-11,193754
0,0,6,0.001394044312719661,1.393034247234414e-11,194516
0,0,7,0.001401262993251708,1.411545282756322e-11,195103
0,0,8,0.001407425037985885,1.420983381599951e-11,195906
0,0,9,0.001415531230893101,1.435460246446103e-11,196666
0,0,10,0.001427390052673329,1.465537186996403e-11,197222
0,0,11,0.001434023624914706,1.480274735711251e-11,198155
0,0,12,0.001433518709815246,1.474462503322913e-11,198129
0,0,13,0.001442721355125446,1.499024651634174e-11,198719
0,0,14,0.001449560016065152,1.523530905167985e-11,198727
0,0,15,0.001448325816420756,1.515641663335312e-11,198791
0,0,16,0.001455891281255338,1.536761475730131e-11,199081
0,0,17,0.001460941213583419,1.553816279867127e-11,199442
0,0,18,0.001460761093852412,1.556626443031792e-11,199120
0,0,19,0.00146937527507962,1.579841822081973e-11,199438
0,0,20,0.001466076470894639,1.577133939627741e-11,199154
0,0,21,0.001473907409998965,1.604249994425628e-11,199053
0,0,22,0.001472836477982453,1.608549288990274e-11,198670
0,0,23,0.001479761463594105,1.629948695347211e-11,198712
0,0,24,0.001482388281273333,1.636848296294575e-11,198695
0,0,25,0.001487239697752598,1.662763362469975e-11,198588
0,0,26,0.001488454385757836,1.664175599806769e-11,198213
0,0,27,0.001491500240770722,1.71478762295763e-11,198084
0,0,28,0.001495774366542877,1.699322156802117e-11,197452
0,0,29,0.00149857950782796,1.715319504574164e-11,197056
0,0,30,0.001492030478823606,1.703777708188958e-11,196002
0,0,31,0.001490932691798161,1.721012091039312e-11,195104
0,0,32,0.001491521938403045,1.738822819416233e-11,194186
