# mesh name: pdd1D
# primitive scorer name: pddDose
# iX, iY, iZ, total(value) [Gy], total(val^2), entry
0,0,0,0.0007464692943308299,9.262839441758145e-12,107719
0,0,1,0.0007601403627193135,7.278152304935762e-12,108094
0,0,2,0.0007731034702067492,7.576524044853403e-12,108915
0,0,3,0.0007837952839663925,7.903657499065103e-12,109562
0,0,4,0.000793802498421642,8.098552797436278e-12,110231
0,0,5,0.0008028569514322692,8.286317746658192e-12,111324
0,0,6,0.0008130282476040686,8.499154010237946e-12,112062
0,0,7,0.000818965700572141,8.646383607914518e-12,112215
0,0,8,0.0008226198225274156,8.785483237691276e-12,112337
0,0,9,0.000828231332294341,8.908568218943742e-12,112638
0,0,10,0.0008315542372498232,8.965026433026245e-12,112992
0,0,11,0.0008434921174800058,9.282165826902512e-12,113285
0,0,12,0.0008503631621409795,9.41705922948225e-12,113614
0,0,13,0.0008547430626373972,9.556378539260406e-12,113916
0,0,14,0.0008617588028499584,9.726981440185994e-12,114297
0,0,15,0.0008646919400778258,9.897523928751391e-12,113960
0,0,16,0.0008696257865784001,1.003428105378363e-11,113658
0,0,17,0.0008764923879516778,1.028521934110296e-11,113652
0,0,18,0.0008758294014578248,1.038567505662059e-11,113107
0,0,19,0.0008792620043068557,1.050895872739271e-11,112896
0,0,20,0.0008825607072343374,1.063160392123747e-11,112232
0,0,21,0.0008837808252781484,1.078685285495615e-11,111668
0,0,22,0.0008834093035507783,1.091160829261734e-11,111109
0,0,23,0.0008841789871836048,1.102772250457545e-11,110322
0,0,24,0.0008833834305628005,1.115234736335151e-11,109438
0,0,25,0.0008818207542008876,1.129211185787093e-11,108218
0,0,26,0.0008799320353312446,1.140914776622692e-11,107204
0,0,27,0.000870441800187837,1.134791013602989e-11,105502
0,0,28,0.0008616880765041069,1.127560040147641e-11,103943
0,0,29,0.0008529335600514598,1.128741485576675e-11,102284
0,0,30,0.0008398243729789152,1.122675074294387e-11,100447
0,0,31,0.0008340868756410502,1.130054874576272e-11,98540
0,0,32,0.0008221343166125238,1.110871876669469e-11,96573
0,0,33,0.0008094078998181621,1.111046470901729e-11,94331
0,0,34,0.0007952855340344171,1.102561291595806e-11,92105
0,0,35,0.0007735308955132831,1.066046867896597e-11,89371
0,0,36,0.0007544722567236451,1.062539409640796e-11,86537
0,0,37,0.00072793687630578,1.015601232222817e-11,83600
0,0,38,0.0007063653542299958,9.975628149700349e-12,80341
0,0,39,0.0006859579594816025,9.864090956575501e-12,77679
0,0,40,0.0006639422407688989,9.518563563638959e-12,74572
0,0,41,0.0006348855127772588,9.178504726114364e-12,71053
0,0,42,0.0006121111070985833,8.89745855930953e-12,67925
0,0,43,0.0005817678362347889,8.524250504039539e-12,64305
0,0,44,0.0005557347569440099,8.127061198494682e-12,61550
0,0,45,0.0005312831111758112,7.851340912529414e-12,58137
0,0,46,0.0005019597775570912,7.462768910547438e-12,54906
0,0,47,0.0004719881265246252,7.058947982361434e-12,51295
0,0,48,0.0004438252975674456,6.655828836195932e-12,48065
0,0,49,0.0004163573456025578,6.256543109183787e-12,44826
0,0,50,0.000386986643592216,5.817723649705615e-12,41637
0,0,51,0.0003597002502156223,5.491435910156382e-12,38336
0,0,52,0.0003311174895808824,5.032214987839477e-12,35484
0,0,53,0.0003079159637770461,4.715031869736843e-12,32638
0,0,54,0.000282636675943251,4.339030334664581e-12,29856
0,0,55,0.0002586205336542151,3.974427172457034e-12,27301
0,0,56,0.0002377251236829616,3.703313221127626e-12,24900
0,0,57,0.0002136975877340796,3.292182135691872e-12,22393
0,0,58,0.0001946355085009898,3.040836241809952e-12,20285
0,0,59,0.0001765501755242439,2.8164826980164e-12,18145
0,0,60,0.0001578009949689493,2.512400912605831e-12,16164
0,0,61,0.0001400064752601414,2.228594769222054e-12,14348
0,0,62,0.0001239287531895519,1.982487595303642e-12,12758
0,0,63,0.000108005707582143,1.707586979313454e-12,11203
0,0,64,9.859014809661062e-05,1.597141080960747e-12,9976
0,0,65,8.662108381664141e-05,1.400068028270002e-12,8803
0,0,66,7.591511431058259e-05,1.229171503240147e-12,7807
0,0,67,6.481027434401624e-05,1.040835025494262e-12,6679
0,0,68,5.707567862768666e-05,9.183660970221125e-13,5844
0,0,69,4.968764045083857e-05,8.19283378337021e-13,5046
0,0,70,4.180608938485643e-05,6.717661377662069e-13,4336
0,0,71,3.576167940654173e-05,5.764259477817385e-13,3696
0,0,72,3.068843388299679e-05,5.00116394278126e-13,3162
0,0,73,2.624457641473837e-05,4.321110194529248e-13,2716
0,0,74,2.261185485284195e-05,3.739067991064221e-13,2344
0,0,75,1.876587352114116e-05,3.114664707115396e-13,1995
0,0,76,1.527865863358572e-05,2.452426731936601e-13,1711
0,0,77,1.317458396766118e-05,2.071920558793303e-13,1501
0,0,78,1.180338884159844e-05,1.935239420651153e-13,1310
0,0,79,9.427429654578523e-06,1.525324262923313e-13,1117
0,0,80,7.60655207180557e-06,1.140990109270958e-13,931
0,0,81,6.640276958733128e-06,1.011310522666467e-13,842
0,0,82,5.875948098612012e-06,8.705848745553847e-14,778
0,0,83,5.651550959829732e-06,9.539077059792302e-14,722
0,0,84,4.355514552561576e-06,6.650961176477629e-14,590
0,0,85,3.472158656516726e-06,5.21260366379149e-14,545
0,0,86,3.047929555732526e-06,4.972420880061252e-14,480
0,0,87,2.618355980883319e-06,3.456125753840758e-14,434
0,0,88,2.529955800481225e-06,3.829277863458412e-14,382
0,0,89,2.224219071154785e-06,3.136271604705218e-14,371
0,0,90,2.190694021666263e-06,3.285591712186602e-14,365
0,0,91,1.903895907823553e-06,2.545648145312332e-14,363
0,0,92,1.948614235287851e-06,2.574464725684099e-14,356
0,0,93,1.885493943121112e-06,2.762283853677673e-14,354
0,0,94,1.90823151934668e-06,2.686310603501471e-14,328
0,0,95,1.670678660667635e-06,2.294744997650738e-14,315
0,0,96,1.64821435544675e-06,2.25081614746909e-14,312
0,0,97,1.52378589467608e-06,2.009345513903401e-14,301
0,0,98,1.642761936437793e-06,2.283564553653249e-14,299
0,0,99,1.213262280814786e-06,1.440871312949841e-14,261
0,0,100,1.577533738904852e-06,2.040893982785792e-14,297
0,0,101,1.182757031541759e-06,1.184614263546022e-14,276
0,0,102,1.261215637749928e-06,1.515856672322071e-14,251
0,0,103,1.257150051785765e-06,1.596549848077748e-14,279
0,0,104,1.374459297788171e-06,1.987974222926945e-14,258
0,0,105,1.406123826017102e-06,1.769729646407725e-14,270
0,0,106,1.280105256504165e-06,1.53754512126285e-14,256
0,0,107,1.282496820672115e-06,1.69685857276723e-14,234
0,0,108,1.29674488157369e-06,1.647466698852559e-14,249
0,0,109,1.251997466650476e-06,1.625682716025715e-14,228
0,0,110,1.129897786379282e-06,1.534311129534373e-14,235
0,0,111,1.201740588546892e-06,1.598153382869505e-14,201
0,0,112,1.167148116957763e-06,1.626642916238006e-14,231
0,0,113,9.423888158182042e-07,1.233495907646612e-14,194
0,0,114,8.847138794739268e-07,9.58500950025305e-15,200
0,0,115,9.19504424477043e-07,9.334687263410544e-15,218
0,0,116,9.616909934811053e-07,1.137669748332296e-14,190
0,0,117,1.087863379507914e-06,1.508758386918833e-14,201
0,0,118,9.591096306738531e-07,1.153932339064302e-14,208
0,0,119,1.118232834126653e-06,1.622565378921099e-14,194
0,0,120,1.072712722037116e-06,1.46223853187998e-14,214
0,0,121,9.70442904783046e-07,1.275195288368347e-14,178
0,0,122,8.887404458566381e-07,1.148557402880633e-14,168
0,0,123,9.489923890478821e-07,1.209798611739195e-14,193
0,0,124,1.042153637177709e-06,1.373451834111573e-14,200
0,0,125,1.172131702891219e-06,1.574207341160983e-14,199
0,0,126,8.325365724229609e-07,1.142906784220824e-14,159
0,0,127,8.62961055770807e-07,1.019620598967246e-14,190
0,0,128,9.06282872593851e-07,1.280906174603157e-14,175
0,0,129,1.260751716573596e-06,1.856995859167708e-14,201
0,0,130,9.239230489491251e-07,1.24350489886834e-14,178
0,0,131,1.09395539276685e-06,1.445764225014251e-14,198
0,0,132,8.778698582797642e-07,1.082036105211922e-14,166
0,0,133,1.02022562977317e-06,1.593849926123599e-14,172
0,0,134,1.028843574676785e-06,1.424700667457702e-14,175
0,0,135,8.363959034323834e-07,1.141237587377656e-14,161
0,0,136,9.428084742031412e-07,1.187655046552908e-14,174
0,0,137,8.204055359610606e-07,1.037794737667354e-14,148
0,0,138,7.789287960783848e-07,1.041464239381474e-14,151
0,0,139,7.995759107016467e-07,1.047401423336753e-14,152
0,0,140,8.815599338581565e-07,9.880960216913549e-15,163
0,0,141,9.095829589497466e-07,1.190914731289817e-14,158
0,0,142,1.060227347207838e-06,1.310222365776864e-14,185
0,0,143,1.18211969263552e-06,1.621788063531284e-14,172
0,0,144,8.741260253145909e-07,1.293339459189804e-14,160
0,0,145,8.76498924285135e-07,1.193199341648881e-14,152
0,0,146,9.86163404135798e-07,1.485199581079797e-14,166
0,0,147,7.642175659191153e-07,1.065625439022569e-14,154
0,0,148,8.323068996972525e-07,1.141619368003263e-14,139
0,0,149,9.150176775004779e-07,1.325739482193354e-14,145
0,0,150,9.415136201094349e-07,1.324173878185082e-14,141
0,0,151,8.802394829683953e-07,1.41761946225821e-14,140
0,0,152,9.149897200495687e-07,1.262881338974294e-14,145
0,0,153,8.342990259302053e-07,1.375763684090733e-14,142
0,0,154,7.486234337011404e-07,7.961395959493966e-15,146
0,0,155,6.516777615132778e-07,7.073652317509376e-15,119
0,0,156,8.376095799161753e-07,1.396234522130067e-14,131
0,0,157,8.558707724187968e-07,1.127649631861777e-14,142
0,0,158,9.193590585768639e-07,1.336106151149022e-14,133
0,0,159,8.580903181662792e-07,1.143182233398322e-14,141
